subtitleId:ID(Subtitle),name,:LABEL
7285602529732884221,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
728828987347417873,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
7290008829141242078,"By region, 2013, number of people employed",Subtitle
7304486330720417958,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
7319144860275315060,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
7353662233073661122,"By age and sex, year ended June 2012, number of new referrals",Subtitle
7353903084144890038,"By region, 2013 Census, rate per 1000 people employed",Subtitle
7360208883237799613,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
7364048172707466859,"By age and sex, year ended June 2012, number of new referrals",Subtitle
7365850909809716335,"Year ended June 2015, NZD millions",Subtitle
737686463891136836,"2000–2015, number of employees",Subtitle
7377050695289774467,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
7399568152363503237,"2006 & 2013 Census years, number of people aged 15+",Subtitle
7421178974169002595,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
7421204169693288971,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
7421380636727964683,"2013 Census, number of people employed",Subtitle
7430339144285747451,Estimates and projections for the year ended March 2016–2019,Subtitle
7438673703468884512,"2009 Q4–2016 Q4, % change from previous quarter",Subtitle
7462625991682882228,"By region in New Zealand, 2015, % of all industries in each region",Subtitle
7463643953603738663,"2006 & 2013 Census years, number of people aged 15+",Subtitle
746431135167384775,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
7483224571974942232,"By region, 2013, number of people employed",Subtitle
7516326206736095855,"By region, 2013 Census, rate per 1000 people employed",Subtitle
7526523380950116303,"2013 Census, number of people employed",Subtitle
7528420243477768987,"Based on DHB of residence, 2014, % of all babies born in each area",Subtitle
7542057210859769988,"2006 & 2013 Census years, number of people aged 15+",Subtitle
7558639437966330311,"2013 Census, number of people employed",Subtitle
7572015854716243891,"By district health board, 2011–2014 average, % of all children aged 2-14 years",Subtitle
7577617874423708487,"2006 & 2013 Census years, number of people aged 15+",Subtitle
7594935591260428760,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
7616384955474034715,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
7629353803220204145,2001–2015,Subtitle
7629676370014814230,"By industry, 2014, % of businesses that use the Internet (with 6 employees or more)",Subtitle
7636265478208007102,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
7644866630592555382,"By sex and age group, 2013, %",Subtitle
7674771883310808723,"2013 Census, number of people employed",Subtitle
7691726545443100230,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
771938563909750617,"By sex and age group, year ended June 2015, % of children within group",Subtitle
7730545755710777313,"By age group and sex, year ended June 2012, number of people",Subtitle
7746646422785217921,Estimates and projections for the year ended March 2016–2019,Subtitle
774936676451695266,"By impairment type, 2013, thousands",Subtitle
7756267987928860809,"2009–2015, NZD millions (excluding GST)",Subtitle
7758262538381187154,Estimates and projections for the year ended March 2016–2019,Subtitle
7763852455159832903,"By team type, year ended June 2012, %",Subtitle
7773368930083898635,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
7779767653886412098,"By type, 2016 Q2",Subtitle
7780874973476472892,"By age group and sex, year ended June 2012, number of people",Subtitle
7810940841586320670,"By industry, 2014",Subtitle
78144991729944065,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
7831195867844289660,"By age and sex, year ended June 2012, number of new referrals",Subtitle
7835612365450081213,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
7863452960930561856,"2013 Census, % of workers in each group",Subtitle
7864776236432117,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
7867477371740769167,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
7867815485480597558,"By type, 2016 Q2",Subtitle
7873086426981194281,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
7875347081687540978,Estimates and projections for the year ended March 2016–2019,Subtitle
7877764311566335025,"By District Health Board, 2011–2014 average, % of all children aged 2-14",Subtitle
7888697818600835202,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
7892775184799044871,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
7899773429603888062,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
7908321194739796289,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
791053742070911613,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
7913376560795617799,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
7913934204242120328,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
7918168451682649628,"By industry, 2014, % of businesses (with 6 employees or more)",Subtitle
7922219957571537186,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
7922619669692538766,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
7940028283277469444,"By age and sex, year ended June 2012, number of new referrals",Subtitle
7941660144014030334,2001–2015,Subtitle
7946687023012966098,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
7948244398371607589,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
7950793703464263129,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
7972326574483049604,2001–2015,Subtitle
7987213592806205355,Estimates and projections for the year ended March 2016–2019,Subtitle
7998200770847038873,"By team type and sex, year ended June 2012",Subtitle
8006859006202206953,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
8023980162730096869,"2013 Census, number of people employed",Subtitle
8024316503340337932,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
803850522459657304,"By type, 2016 Q2",Subtitle
8055773244614787119,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
8057275155497086939,"Year ended June 2015, NZD millions",Subtitle
8067145808603052926,"By age group and sex, year ended June 2012, number of people",Subtitle
8067861391982334487,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
8075449733202134750,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
8079858792350172941,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
8095418183055981415,"2006 & 2013 Census years, number of people aged 15+",Subtitle
8095508875285187970,"By age group and sex, year ended June 2012, number of people",Subtitle
8097073428546326884,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
8097881392381953293,"By district health board, 2011–2014, % of all children now aged 4 months-4 years",Subtitle
8109676260367269571,"2013 Census, number of people employed",Subtitle
8135779580330686410,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
815054376725960557,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
8163981415076441358,"2000–2015, number of employees",Subtitle
8165605834601855332,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
8166583781108917090,"By impairment type, 2013, % of adults in residential care facilities",Subtitle
8175933020083924858,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
817715046712729602,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
8191198039865807792,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
8193671723875251469,"By region, for jobs in place for the full quarter, 2013 Q4–2014 Q3, NZD",Subtitle
820189069621952041,"By industry, 2014, % of businesses that use the Internet (with 6 employees or more)",Subtitle
8243768592729226720,"Domestic plus international visitors, year to March 2015, NZD millions",Subtitle
8279961303348579713,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
8286439164266411564,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
8289434632747577227,"By quarter, 2005 Q3–2014 Q3, % of total jobs",Subtitle
8292919233085704650,"2013 Census, number of people employed",Subtitle
8293409950208722267,"By region, 2013, number of people employed",Subtitle
830487100746157447,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
8310064783304198587,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
8310264704342087206,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
831315561734128166,"By sex and ethnicity, year ended June 2015, % of adults within group",Subtitle
8341245785740947019,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
8349781534975880095,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
8362028915759647728,"2013 Census, number of people employed",Subtitle
8365553490396520282,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
8366616954140017440,2001–2015,Subtitle
8375098357238900368,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
8400127618825974401,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
8406907562948298733,"Males, 2013, age-standardised rate per 100,000 population",Subtitle
8413605944068371652,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
8413666654874767261,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
8415328817782625174,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
841625897044576763,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
8419566466840200066,"Most common responses only, April 2016, % of exporting businesses (n=101)",Subtitle
8434055720755576490,"By age group, 2009 & 2012, % of recent Internet users",Subtitle
8439789551905153523,"By region in New Zealand, 2015, % of all industries in each region",Subtitle
8503449054545069281,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
8504065421381823343,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
8505754124930569448,"2006 Q2–2016 Q2, Farm Expense Price Index (Base 2013 Q4 = 1000)",Subtitle
8509034099913029412,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
8511790291279842036,"By sex, 2013, thousands of people who have disabilities",Subtitle
8512311473306242917,"By region, 2013, number of people employed",Subtitle
8520909097911448574,"By region, 2013, number of people employed",Subtitle
8531807165653369567,"By age group and sex, year ended June 2012, number of people",Subtitle
8536938319163879407,"Year ended June 1998–2016, NZD per capita",Subtitle
8538642263134482999,"Excl. change in livestock, year ended March 2014 & 2015, NZD billions",Subtitle
858963035593527977,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
8589662004321478860,"2009–2015, NZD millions (excluding GST)",Subtitle
8598364256351986660,"By age group, 2011/2012, number of discharges",Subtitle
8598981626787431851,"By sex and age group, year ended June 2015, % of children within group",Subtitle
8607246660739729261,"By region, 2013 Census, rate per 1000 people employed",Subtitle
8610985962185054496,"2013 Census, number of people employed",Subtitle
8645312548192700758,"2013 Census, number of people employed",Subtitle
8667041055038601763,"Years to March 1997–2014, % change",Subtitle
8672310949820475472,"In the past 12 months, by DHB, 2011–2014 average, % of all children",Subtitle
8674491980033739787,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
8681823723904840250,"By age group and sex, year ended June 2012, number of people",Subtitle
8698189484173160996,"2006 & 2013 Census years, number of people aged 15+",Subtitle
8702639937820953231,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
8704779525060536378,"By age group and sex, year ended June 2012",Subtitle
870521873180363334,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
870575896251202276,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
8706077700522751038,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
8716036329246224017,"By age and sex, year ended June 2012, number of new referrals",Subtitle
8724400005696924422,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
8738602982097414774,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
8745195001506552244,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
8746126631119558480,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
8758400434226101832,"By quarter, 2005 Q3–2014 Q3, % of total jobs",Subtitle
8773560669546464117,"By industry (plus GST, duties and taxes), 2013, NZD millions",Subtitle
8799363736786325099,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
8803526925890191723,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
8812885763817034166,"2006 & 2013 Census years, number of people aged 15+",Subtitle
8816386952528445253,"2006 & 2013 Census years, number of people aged 15+",Subtitle
882409784236428688,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
8824895497288802180,"By region, 2013 Census, rate per 1000 people employed",Subtitle
8825750734032730469,"Year ended June 2015, NZD millions",Subtitle
8831021158554154567,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
8836582065728679265,"2013 Census, number of people employed",Subtitle
8848833518504648008,"2006 & 2013 Census years, number of people aged 15+",Subtitle
8850287802421613323,"By age group and sex, year ended June 2012, number of people",Subtitle
8856711268665841780,2001–2015,Subtitle
8859346723469932380,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
8862405435716493152,"By sex and age group, 2013, % of people with disabilities",Subtitle
8865831521187007668,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
8878809965065126263,"By deprivation quintile, year ended June 2016, % of eligible children within group",Subtitle
8883011199608276299,Estimates and projections for the year ended March 2016–2019,Subtitle
8885270837444040982,Estimates and projections for the year ended March 2016–2019,Subtitle
8893843382104959173,"2013 Census, %",Subtitle
8894753505292226206,"By age group and sex, year ended June 2012, number of people",Subtitle
8900559718470642146,"By main earnings source, 2000–2014, number of people",Subtitle
8932537420525204699,"By region, 2013 Q4–2014 Q3",Subtitle
8946856175241140710,"2006 & 2013 Census years, number of people aged 15+",Subtitle
8957723186280689657,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
8966997972841952396,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
8984670698874670241,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
899118867757903379,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
8992987640206520937,"2009 Q4–2016 Q4, % change from same quarter previous year",Subtitle
89947396279127968,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
9003848038110995083,"(Surgical) By region, 2013, number of people employed",Subtitle
9005355916743748793,"2011 Q1–2016 Q3, % change from previous quarter",Subtitle
9009848001987157257,"By industry, 2013, % of businesses within each industry",Subtitle
9013523493150803439,"By industry, 2014, % of businesses that use the Internet (with 6 employees or more)",Subtitle
9018919859921529494,"By sex and neighbourhood deprivation, year ended June 2015, % of children within group",Subtitle
9026474320775628172,"2013, terajoules",Subtitle
9029071372435451172,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
9050223457894737078,"By age and sex, year ended June 2012, number of new referrals",Subtitle
9067440807315798,"2006 & 2013 Census years, number of people aged 15+",Subtitle
9070978392865312568,"2013 Census, number of people employed",Subtitle
9072438361837159095,2001–2015,Subtitle
9075103152010119338,"Year ended June 2015, NZD millions",Subtitle
9076501946976885585,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
9081258909164227342,"By industry and sex, 2015 Q3, NZD per week",Subtitle
9086989433558980621,"By referral source, year ended June 2012",Subtitle
9094763081114840114,"1995 Q3–2016 Q3, producers price index (Base 2010 Q4 = 1000)",Subtitle
9095597634070735090,"By sex and neighbourhood deprivation, year ended June 2015, % of adults within group",Subtitle
9095909507995338645,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
9109168254515451237,Estimates and projections for the year ended March 2016–2019,Subtitle
9121755233884838311,"2011 Q1–2016 Q3, % change from same quarter previous year",Subtitle
9141192226123621244,Estimates and projections for the year ended March 2016–2019,Subtitle
9177276172715571121,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
9184891709978694167,2001–2015,Subtitle
9215006620783294849,"By region, 2013, number of people employed",Subtitle
9222558198674592815,"2006 & 2013 Census years, number of people aged 15+",Subtitle
929212171623112672,"Year ended June 2015, NZD millions",Subtitle
949466099219821499,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
96033619292221471,"Year ended June 2015, NZD millions",Subtitle
973459781455654205,"2006 & 2013 Census years, number of people aged 15+",Subtitle
975404128149598890,"By DHB of residence, year ended June 2014, number of patients discharged (publicly funded)",Subtitle
979515140949981680,"In the past 12 months, by DHB, 2011–2014 average, % of all children",Subtitle
986424616319628213,Estimates and projections for the year ended March 2016–2019,Subtitle
991869048394558102,Estimates and projections for the year ended March 2016–2019,Subtitle
